#    L    TT             EE             TE             PP             TP          
   873    0.00000E+00    0.00000E+00    0.00000E+00    0.15961E-16    0.30262E-18
   874    0.00000E+00    0.00000E+00    0.00000E+00    0.15931E-16    0.35872E-18
   875    0.00000E+00    0.00000E+00    0.00000E+00    0.15900E-16    0.33281E-18
   876    0.00000E+00    0.00000E+00    0.00000E+00    0.15870E-16    0.39763E-18
   877    0.00000E+00    0.00000E+00    0.00000E+00    0.15839E-16    0.52721E-18
   878    0.00000E+00    0.00000E+00    0.00000E+00    0.15809E-16    0.52851E-18
   879    0.00000E+00    0.00000E+00    0.00000E+00    0.15778E-16    0.35019E-18
   880    0.00000E+00    0.00000E+00    0.00000E+00    0.15748E-16    0.16884E-18
   881    0.00000E+00    0.00000E+00    0.00000E+00    0.15717E-16    0.11141E-18
   882    0.00000E+00    0.00000E+00    0.00000E+00    0.15687E-16    0.62066E-19
   883    0.00000E+00    0.00000E+00    0.00000E+00    0.15656E-16   -0.13270E-18
   884    0.00000E+00    0.00000E+00    0.00000E+00    0.15626E-16   -0.39063E-18
   885    0.00000E+00    0.00000E+00    0.00000E+00    0.15595E-16   -0.49755E-18
   886    0.00000E+00    0.00000E+00    0.00000E+00    0.15565E-16   -0.42971E-18
   887    0.00000E+00    0.00000E+00    0.00000E+00    0.15535E-16   -0.38253E-18
   888    0.00000E+00    0.00000E+00    0.00000E+00    0.15504E-16   -0.45987E-18
   889    0.00000E+00    0.00000E+00    0.00000E+00    0.15474E-16   -0.51594E-18
   890    0.00000E+00    0.00000E+00    0.00000E+00    0.15443E-16   -0.39579E-18
   891    0.00000E+00    0.00000E+00    0.00000E+00    0.15413E-16   -0.18540E-18
   892    0.00000E+00    0.00000E+00    0.00000E+00    0.15383E-16   -0.73498E-19
   893    0.00000E+00    0.00000E+00    0.00000E+00    0.15353E-16   -0.53707E-19
   894    0.00000E+00    0.00000E+00    0.00000E+00    0.15322E-16    0.50718E-19
   895    0.00000E+00    0.00000E+00    0.00000E+00    0.15292E-16    0.28052E-18
   896    0.00000E+00    0.00000E+00    0.00000E+00    0.15262E-16    0.45016E-18
   897    0.00000E+00    0.00000E+00    0.00000E+00    0.15232E-16    0.42587E-18
   898    0.00000E+00    0.00000E+00    0.00000E+00    0.15202E-16    0.33080E-18
   899    0.00000E+00    0.00000E+00    0.00000E+00    0.15171E-16    0.34888E-18
   900    0.00000E+00    0.00000E+00    0.00000E+00    0.15141E-16    0.43838E-18
   901    0.00000E+00    0.00000E+00    0.00000E+00    0.15111E-16    0.40895E-18
   902    0.00000E+00    0.00000E+00    0.00000E+00    0.15081E-16    0.23423E-18
   903    0.00000E+00    0.00000E+00    0.00000E+00    0.15051E-16    0.98718E-19
   904    0.00000E+00    0.00000E+00    0.00000E+00    0.15021E-16    0.10626E-18
   905    0.00000E+00    0.00000E+00    0.00000E+00    0.14991E-16    0.11951E-18
   906    0.00000E+00    0.00000E+00    0.00000E+00    0.14961E-16   -0.13043E-19
   907    0.00000E+00    0.00000E+00    0.00000E+00    0.14931E-16   -0.20898E-18
   908    0.00000E+00    0.00000E+00    0.00000E+00    0.14901E-16   -0.28231E-18
   909    0.00000E+00    0.00000E+00    0.00000E+00    0.14871E-16   -0.24187E-18
   910    0.00000E+00    0.00000E+00    0.00000E+00    0.14841E-16   -0.27447E-18
   911    0.00000E+00    0.00000E+00    0.00000E+00    0.14811E-16   -0.43463E-18
   912    0.00000E+00    0.00000E+00    0.00000E+00    0.14782E-16   -0.53749E-18
   913    0.00000E+00    0.00000E+00    0.00000E+00    0.14752E-16   -0.43379E-18
   914    0.00000E+00    0.00000E+00    0.00000E+00    0.14722E-16   -0.23728E-18
   915    0.00000E+00    0.00000E+00    0.00000E+00    0.14692E-16   -0.14689E-18
   916    0.00000E+00    0.00000E+00    0.00000E+00    0.14663E-16   -0.14605E-18
   917    0.00000E+00    0.00000E+00    0.00000E+00    0.14633E-16   -0.50198E-19
   918    0.00000E+00    0.00000E+00    0.00000E+00    0.14603E-16    0.18139E-18
   919    0.00000E+00    0.00000E+00    0.00000E+00    0.14573E-16    0.36921E-18
   920    0.00000E+00    0.00000E+00    0.00000E+00    0.14544E-16    0.39131E-18
   921    0.00000E+00    0.00000E+00    0.00000E+00    0.14514E-16    0.36754E-18
   922    0.00000E+00    0.00000E+00    0.00000E+00    0.14485E-16    0.45595E-18
   923    0.00000E+00    0.00000E+00    0.00000E+00    0.14455E-16    0.59024E-18
   924    0.00000E+00    0.00000E+00    0.00000E+00    0.14426E-16    0.58374E-18
   925    0.00000E+00    0.00000E+00    0.00000E+00    0.14396E-16    0.43347E-18
   926    0.00000E+00    0.00000E+00    0.00000E+00    0.14367E-16    0.33608E-18
   927    0.00000E+00    0.00000E+00    0.00000E+00    0.14337E-16    0.38682E-18
   928    0.00000E+00    0.00000E+00    0.00000E+00    0.14308E-16    0.43329E-18
   929    0.00000E+00    0.00000E+00    0.00000E+00    0.14278E-16    0.31551E-18
   930    0.00000E+00    0.00000E+00    0.00000E+00    0.14249E-16    0.11602E-18
   931    0.00000E+00    0.00000E+00    0.00000E+00    0.14220E-16    0.30900E-19
   932    0.00000E+00    0.00000E+00    0.00000E+00    0.14190E-16    0.74459E-19
   933    0.00000E+00    0.00000E+00    0.00000E+00    0.14161E-16    0.84020E-19
   934    0.00000E+00    0.00000E+00    0.00000E+00    0.14132E-16    0.33229E-20
   935    0.00000E+00    0.00000E+00    0.00000E+00    0.14103E-16   -0.22535E-19
   936    0.00000E+00    0.00000E+00    0.00000E+00    0.14074E-16    0.10465E-18
   937    0.00000E+00    0.00000E+00    0.00000E+00    0.14045E-16    0.24849E-18
   938    0.00000E+00    0.00000E+00    0.00000E+00    0.14016E-16    0.22297E-18
   939    0.00000E+00    0.00000E+00    0.00000E+00    0.13987E-16    0.68573E-19
   940    0.00000E+00    0.00000E+00    0.00000E+00    0.13958E-16   -0.14075E-19
   941    0.00000E+00    0.00000E+00    0.00000E+00    0.13929E-16    0.28984E-19
   942    0.00000E+00    0.00000E+00    0.00000E+00    0.13900E-16    0.34888E-19
   943    0.00000E+00    0.00000E+00    0.00000E+00    0.13871E-16   -0.10938E-18
   944    0.00000E+00    0.00000E+00    0.00000E+00    0.13842E-16   -0.29005E-18
   945    0.00000E+00    0.00000E+00    0.00000E+00    0.13813E-16   -0.35172E-18
   946    0.00000E+00    0.00000E+00    0.00000E+00    0.13784E-16   -0.33807E-18
   947    0.00000E+00    0.00000E+00    0.00000E+00    0.13756E-16   -0.40171E-18
   948    0.00000E+00    0.00000E+00    0.00000E+00    0.13727E-16   -0.53405E-18
   949    0.00000E+00    0.00000E+00    0.00000E+00    0.13698E-16   -0.55722E-18
   950    0.00000E+00    0.00000E+00    0.00000E+00    0.13670E-16   -0.40001E-18
   951    0.00000E+00    0.00000E+00    0.00000E+00    0.13641E-16   -0.22128E-18
   952    0.00000E+00    0.00000E+00    0.00000E+00    0.13612E-16   -0.17891E-18
   953    0.00000E+00    0.00000E+00    0.00000E+00    0.13584E-16   -0.19963E-18
   954    0.00000E+00    0.00000E+00    0.00000E+00    0.13555E-16   -0.10315E-18
   955    0.00000E+00    0.00000E+00    0.00000E+00    0.13527E-16    0.11829E-18
   956    0.00000E+00    0.00000E+00    0.00000E+00    0.13498E-16    0.29700E-18
   957    0.00000E+00    0.00000E+00    0.00000E+00    0.13470E-16    0.35201E-18
   958    0.00000E+00    0.00000E+00    0.00000E+00    0.13441E-16    0.39411E-18
   959    0.00000E+00    0.00000E+00    0.00000E+00    0.13413E-16    0.51802E-18
   960    0.00000E+00    0.00000E+00    0.00000E+00    0.13384E-16    0.62885E-18
   961    0.00000E+00    0.00000E+00    0.00000E+00    0.13356E-16    0.58745E-18
   962    0.00000E+00    0.00000E+00    0.00000E+00    0.13328E-16    0.44134E-18
   963    0.00000E+00    0.00000E+00    0.00000E+00    0.13299E-16    0.36602E-18
   964    0.00000E+00    0.00000E+00    0.00000E+00    0.13271E-16    0.40135E-18
   965    0.00000E+00    0.00000E+00    0.00000E+00    0.13243E-16    0.39532E-18
   966    0.00000E+00    0.00000E+00    0.00000E+00    0.13214E-16    0.24459E-18
   967    0.00000E+00    0.00000E+00    0.00000E+00    0.13186E-16    0.57184E-19
   968    0.00000E+00    0.00000E+00    0.00000E+00    0.13158E-16   -0.10292E-19
   969    0.00000E+00    0.00000E+00    0.00000E+00    0.13130E-16    0.19750E-19
   970    0.00000E+00    0.00000E+00    0.00000E+00    0.13102E-16    0.45264E-20
   971    0.00000E+00    0.00000E+00    0.00000E+00    0.13074E-16   -0.80966E-19
   972    0.00000E+00    0.00000E+00    0.00000E+00    0.13046E-16   -0.10851E-18
   973    0.00000E+00    0.00000E+00    0.00000E+00    0.13018E-16   -0.13931E-19
   974    0.00000E+00    0.00000E+00    0.00000E+00    0.12990E-16    0.87135E-19
   975    0.00000E+00    0.00000E+00    0.00000E+00    0.12962E-16    0.72747E-19
   976    0.00000E+00    0.00000E+00    0.00000E+00    0.12934E-16    0.42057E-20
   977    0.00000E+00    0.00000E+00    0.00000E+00    0.12906E-16    0.35448E-19
   978    0.00000E+00    0.00000E+00    0.00000E+00    0.12878E-16    0.18280E-18
   979    0.00000E+00    0.00000E+00    0.00000E+00    0.12850E-16    0.30753E-18
   980    0.00000E+00    0.00000E+00    0.00000E+00    0.12822E-16    0.32646E-18
   981    0.00000E+00    0.00000E+00    0.00000E+00    0.12795E-16    0.31824E-18
   982    0.00000E+00    0.00000E+00    0.00000E+00    0.12767E-16    0.37315E-18
   983    0.00000E+00    0.00000E+00   -0.58599E-17    0.12739E-16    0.44012E-18
   984    0.00000E+00    0.00000E+00    0.00000E+00    0.12711E-16    0.42023E-18
   985    0.00000E+00    0.00000E+00    0.00000E+00    0.12684E-16    0.34197E-18
   986    0.00000E+00    0.00000E+00    0.00000E+00    0.12656E-16    0.32685E-18
   987    0.00000E+00    0.00000E+00    0.00000E+00    0.12628E-16    0.39887E-18
   988    0.00000E+00    0.00000E+00    0.00000E+00    0.12601E-16    0.43637E-18
   989    0.00000E+00    0.00000E+00    0.00000E+00    0.12573E-16    0.34892E-18
   990    0.00000E+00    0.00000E+00    0.00000E+00    0.12546E-16    0.21183E-18
   991    0.00000E+00    0.00000E+00    0.00000E+00    0.12518E-16    0.15552E-18
   992    0.00000E+00    0.00000E+00    0.00000E+00    0.12491E-16    0.18216E-18
   993    0.00000E+00    0.00000E+00    0.00000E+00    0.12463E-16    0.18314E-18
   994    0.00000E+00    0.00000E+00    0.00000E+00    0.12436E-16    0.11496E-18
   995    0.00000E+00    0.00000E+00    0.00000E+00    0.12409E-16    0.48322E-19
   996    0.00000E+00    0.00000E+00    0.00000E+00    0.12381E-16    0.30940E-19
   997    0.00000E+00    0.00000E+00    0.00000E+00    0.12354E-16    0.10248E-22
   998    0.00000E+00    0.00000E+00    0.00000E+00    0.12327E-16   -0.11368E-18
   999    0.00000E+00    0.00000E+00    0.00000E+00    0.12300E-16   -0.25699E-18
  1000    0.00000E+00    0.00000E+00    0.00000E+00    0.12273E-16   -0.31037E-18
  1001    0.00000E+00    0.00000E+00    0.00000E+00    0.12246E-16   -0.24966E-18
  1002    0.00000E+00    0.00000E+00    0.00000E+00    0.12219E-16   -0.17228E-18
  1003    0.00000E+00    0.00000E+00    0.00000E+00    0.12192E-16   -0.15767E-18
  1004    0.00000E+00    0.00000E+00    0.00000E+00    0.12165E-16   -0.17563E-18
  1005    0.00000E+00    0.00000E+00    0.00000E+00    0.12138E-16   -0.16252E-18
  1006    0.00000E+00    0.00000E+00    0.00000E+00    0.12111E-16   -0.12385E-18
  1007    0.00000E+00    0.00000E+00    0.00000E+00    0.12084E-16   -0.10397E-18
  1008    0.00000E+00    0.00000E+00    0.00000E+00    0.12057E-16   -0.92515E-19
  1009    0.00000E+00    0.00000E+00    0.00000E+00    0.12030E-16   -0.35320E-19
  1010    0.00000E+00    0.00000E+00    0.00000E+00    0.12004E-16    0.64529E-19
  1011    0.00000E+00    0.00000E+00    0.00000E+00    0.11977E-16    0.12426E-18
  1012    0.00000E+00    0.00000E+00    0.00000E+00    0.11950E-16    0.85288E-19
  1013    0.00000E+00    0.00000E+00    0.00000E+00    0.11924E-16   -0.74132E-20
  1014    0.00000E+00    0.00000E+00    0.00000E+00    0.11897E-16   -0.64509E-19
  1015    0.00000E+00    0.00000E+00    0.00000E+00    0.11870E-16   -0.59522E-19
  1016    0.00000E+00    0.00000E+00    0.00000E+00    0.11844E-16   -0.34383E-19
  1017    0.00000E+00    0.00000E+00    0.00000E+00    0.11817E-16   -0.18711E-19
  1018    0.00000E+00    0.00000E+00    0.00000E+00    0.11791E-16    0.28835E-20
  1019    0.00000E+00    0.00000E+00    0.00000E+00    0.11765E-16    0.40585E-19
  1020    0.00000E+00    0.00000E+00    0.00000E+00    0.11738E-16    0.67292E-19
  1021    0.00000E+00    0.00000E+00    0.00000E+00    0.11712E-16    0.62730E-19
  1022    0.00000E+00    0.00000E+00    0.00000E+00    0.11686E-16    0.57396E-19
  1023    0.00000E+00    0.00000E+00    0.00000E+00    0.11660E-16    0.97496E-19
  1024    0.00000E+00    0.00000E+00    0.00000E+00    0.11633E-16    0.17882E-18
  1025    0.00000E+00    0.00000E+00    0.00000E+00    0.11607E-16    0.24581E-18
  1026    0.00000E+00    0.00000E+00    0.00000E+00    0.11581E-16    0.25197E-18
  1027    0.00000E+00    0.00000E+00    0.00000E+00    0.11555E-16    0.19631E-18
  1028    0.00000E+00    0.00000E+00    0.00000E+00    0.11529E-16    0.10388E-18
  1029    0.00000E+00    0.00000E+00    0.00000E+00    0.11503E-16    0.18644E-20
  1030    0.00000E+00    0.00000E+00    0.00000E+00    0.11477E-16   -0.76747E-19
  1031    0.00000E+00    0.00000E+00    0.00000E+00    0.11451E-16   -0.96661E-19
  1032    0.00000E+00    0.00000E+00    0.00000E+00    0.11426E-16   -0.53058E-19
  1033    0.00000E+00    0.00000E+00    0.00000E+00    0.11400E-16    0.11817E-19
  1034    0.00000E+00    0.00000E+00    0.00000E+00    0.11374E-16    0.46827E-19
  1035    0.00000E+00    0.00000E+00    0.00000E+00    0.11348E-16    0.41307E-19
  1036    0.00000E+00    0.00000E+00    0.00000E+00    0.11323E-16    0.22986E-19
  1037    0.00000E+00    0.00000E+00    0.00000E+00    0.11297E-16    0.18634E-19
  1038    0.00000E+00    0.00000E+00    0.00000E+00    0.11272E-16    0.38179E-19
  1039    0.00000E+00    0.00000E+00    0.00000E+00    0.11246E-16    0.88460E-19
  1040    0.00000E+00    0.00000E+00    0.00000E+00    0.11221E-16    0.16886E-18
  1041    0.00000E+00    0.00000E+00    0.00000E+00    0.11195E-16    0.24577E-18
  1042    0.00000E+00    0.00000E+00    0.00000E+00    0.11170E-16    0.26342E-18
  1043    0.00000E+00    0.00000E+00    0.00000E+00    0.11145E-16    0.20250E-18
  1044    0.00000E+00    0.00000E+00    0.00000E+00    0.11119E-16    0.10889E-18
  1045    0.00000E+00    0.00000E+00    0.00000E+00    0.11094E-16    0.40608E-19
  1046    0.00000E+00    0.00000E+00    0.00000E+00    0.11069E-16    0.24973E-20
  1047    0.00000E+00    0.00000E+00    0.00000E+00    0.11044E-16   -0.37563E-19
  1048    0.00000E+00    0.00000E+00    0.00000E+00    0.11019E-16   -0.82358E-19
  1049    0.00000E+00    0.00000E+00    0.00000E+00    0.10994E-16   -0.99171E-19
  1050    0.00000E+00    0.00000E+00    0.00000E+00    0.10969E-16   -0.83677E-19
  1051    0.00000E+00    0.00000E+00    0.00000E+00    0.10944E-16   -0.81694E-19
  1052    0.00000E+00    0.00000E+00    0.00000E+00    0.10919E-16   -0.11934E-18
  1053    0.00000E+00    0.00000E+00    0.00000E+00    0.10894E-16   -0.14893E-18
  1054    0.00000E+00    0.00000E+00    0.00000E+00    0.10869E-16   -0.10883E-18
  1055    0.00000E+00    0.00000E+00    0.00000E+00    0.10844E-16   -0.17871E-19
  1056    0.00000E+00    0.00000E+00    0.00000E+00    0.10820E-16    0.42926E-19
  1057    0.00000E+00    0.00000E+00    0.00000E+00    0.10795E-16    0.42120E-19
  1058    0.00000E+00    0.00000E+00    0.00000E+00    0.10770E-16    0.34044E-19
  1059    0.00000E+00    0.00000E+00    0.00000E+00    0.10746E-16    0.63987E-19
  1060    0.00000E+00    0.00000E+00    0.00000E+00    0.10721E-16    0.93868E-19
  1061    0.00000E+00    0.00000E+00    0.00000E+00    0.10697E-16    0.70005E-19
  1062    0.00000E+00    0.00000E+00    0.00000E+00    0.10673E-16    0.23542E-19
  1063    0.00000E+00    0.00000E+00    0.00000E+00    0.10648E-16    0.33063E-19
  1064    0.00000E+00    0.00000E+00    0.00000E+00    0.10624E-16    0.96047E-19
  1065    0.00000E+00    0.00000E+00    0.00000E+00    0.10600E-16    0.11539E-18
  1066    0.00000E+00    0.00000E+00    0.00000E+00    0.10575E-16    0.40422E-19
  1067    0.00000E+00    0.00000E+00    0.00000E+00    0.10551E-16   -0.47235E-19
  1068    0.00000E+00    0.00000E+00    0.00000E+00    0.10527E-16   -0.42394E-19
  1069    0.00000E+00    0.00000E+00    0.00000E+00    0.10503E-16    0.37307E-19
  1070    0.00000E+00    0.00000E+00    0.00000E+00    0.10479E-16    0.88636E-19
  1071    0.00000E+00    0.00000E+00    0.00000E+00    0.10455E-16    0.85015E-19
  1072    0.00000E+00    0.00000E+00    0.00000E+00    0.10431E-16    0.10940E-18
  1073    0.00000E+00    0.00000E+00    0.00000E+00    0.10408E-16    0.20570E-18
  1074    0.00000E+00    0.00000E+00    0.00000E+00    0.10384E-16    0.28678E-18
  1075    0.00000E+00    0.00000E+00    0.00000E+00    0.10360E-16    0.25513E-18
  1076    0.00000E+00    0.00000E+00    0.00000E+00    0.10336E-16    0.15543E-18
  1077    0.00000E+00    0.00000E+00    0.00000E+00    0.10313E-16    0.11591E-18
  1078    0.00000E+00    0.00000E+00    0.00000E+00    0.10289E-16    0.15893E-18
  1079    0.00000E+00    0.00000E+00    0.00000E+00    0.10266E-16    0.17134E-18
  1080    0.00000E+00    0.00000E+00    0.00000E+00    0.10243E-16    0.82743E-19
  1081    0.00000E+00    0.00000E+00    0.00000E+00    0.10219E-16   -0.25491E-19
  1082    0.00000E+00    0.00000E+00    0.00000E+00    0.10196E-16   -0.53196E-19
  1083    0.00000E+00    0.00000E+00    0.00000E+00    0.10173E-16   -0.47330E-19
  1084    0.00000E+00    0.00000E+00    0.00000E+00    0.10150E-16   -0.13195E-18
  1085    0.00000E+00    0.00000E+00    0.00000E+00    0.10126E-16   -0.30171E-18
  1086    0.00000E+00    0.00000E+00    0.00000E+00    0.10103E-16   -0.40467E-18
  1087    0.00000E+00    0.00000E+00    0.00000E+00    0.10080E-16   -0.35689E-18
  1088    0.00000E+00    0.00000E+00    0.00000E+00    0.10057E-16   -0.26584E-18
  1089    0.00000E+00    0.00000E+00    0.00000E+00    0.10035E-16   -0.26874E-18
  1090    0.00000E+00    0.00000E+00    0.00000E+00    0.10012E-16   -0.32791E-18
  1091    0.00000E+00    0.00000E+00    0.00000E+00    0.99890E-17   -0.29672E-18
  1092    0.00000E+00    0.00000E+00    0.00000E+00    0.99663E-17   -0.15463E-18
  1093    0.00000E+00    0.00000E+00    0.00000E+00    0.99437E-17   -0.45353E-19
  1094    0.00000E+00    0.00000E+00    0.00000E+00    0.99211E-17   -0.55561E-19
  1095    0.00000E+00    0.00000E+00    0.00000E+00    0.98985E-17   -0.77925E-19
  1096    0.00000E+00    0.00000E+00    0.00000E+00    0.98760E-17    0.23805E-19
  1097    0.00000E+00    0.00000E+00    0.00000E+00    0.98536E-17    0.19875E-18
  1098    0.00000E+00    0.00000E+00    0.00000E+00    0.98312E-17    0.27952E-18
  1099    0.00000E+00    0.00000E+00    0.00000E+00    0.98088E-17    0.23561E-18
  1100    0.00000E+00    0.00000E+00    0.00000E+00    0.97865E-17    0.21805E-18
